,index,id,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date,Year
1695,2690,43939,67,Cyprus,CYP,27,26,2,UEFA,1994-12-20,1994
1696,2691,43817,75,IR Iran,IRN,25,25,2,AFC,1994-12-20,1994
1697,2692,43901,65,Costa Rica,CRC,28,28,2,CONCACAF,1994-12-20,1994
1698,2693,43840,46,United Arab Emirates,UAE,37,36,1,AFC,1994-12-20,1994
1699,2694,43861,66,Guinea,GUI,27,27,1,CAF,1994-12-20,1994
1700,2695,43972,48,Turkey,TUR,36,35,0,UEFA,1994-12-20,1994
1701,2696,43934,49,Austria,AUT,36,36,3,UEFA,1994-12-20,1994
1702,2697,43879,50,Senegal,SEN,35,34,1,CAF,1994-12-20,1994
1703,2698,43892,51,Zimbabwe,ZIM,35,35,2,CAF,1994-12-20,1994
1704,2699,43869,52,Mali,MLI,35,34,0,CAF,1994-12-20,1994
1705,2700,43909,53,Honduras,HON,34,32,1,CONCACAF,1994-12-20,1994
1706,2701,43823,54,Kuwait,KUW,33,33,1,AFC,1994-12-20,1994
1707,2702,43927,55,Ecuador,ECU,32,32,2,CONMEBOL,1994-12-20,1994
1708,2703,43925,47,Chile,CHI,36,36,2,CONMEBOL,1994-12-20,1994
1709,2704,43843,57,Algeria,ALG,32,32,2,CAF,1994-12-20,1994
1710,2705,43883,56,South Africa,RSA,32,28,8,CAF,1994-12-20,1994
1711,2706,43899,63,Canada,CAN,30,30,1,CONCACAF,1994-12-20,1994
1712,2707,43938,62,Croatia,CRO,30,30,1,UEFA,1994-12-20,1994
1713,2708,43950,61,Hungary,HUN,31,31,2,UEFA,1994-12-20,1994
1714,2709,43858,64,Gabon,GAB,28,25,10,CAF,1994-12-20,1994
1715,2710,43957,59,Lithuania,LTU,31,31,1,UEFA,1994-12-20,1994
1716,2711,43976,58,Australia,AUS,32,32,2,AFC,1994-12-20,1994
1717,2712,43834,60,Qatar,QAT,31,31,0,AFC,1994-12-20,1994
